idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
4041,UNKNOWN,2025-07-13 14:00:00,2025-07-13,FVG_TOUCH,Long,68.0274,68.0274,bullish_fvg_touch,74.1759,0.9819,0.8807,0.1228,14,6,5,0.6216,3.9459,False,False,0.8639,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-13 14:15:00,2025-07-13 14:15:00,NEXT_BAR_OPEN_REALISTIC,118575.1,118649.2094375,118827.0720875,119004.9347375,119227.26305,119227.26305,TP3,1.465,0.07,1.395,0,4042,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4097,UNKNOWN,2025-07-14 04:00:00,2025-07-14,FVG_TOUCH,Long,73.9052,73.9052,bullish_fvg_touch,69.7908,1.1375,0.6035,0.1859,4,0,0,2.1172,5.2014,False,False,0.7107,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-14 04:15:00,2025-07-14 05:15:00,NEXT_BAR_OPEN_REALISTIC,120794.5,120913.21785714,121198.14071429,121483.06357143,121839.21714286,121839.21714286,TP3,1.465,0.07,1.395,4,4102,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4235,UNKNOWN,2025-07-15 14:30:00,2025-07-15,TREND_PULLBACK,Short,65.2788,65.2788,ema20_pullback;trend_stack,51.3365,-0.3484,1.9303,0.6257,14,1,1,2.378,0.9705,False,False,0.2898,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-15 14:45:00,2025-07-15 16:00:00,NEXT_BAR_OPEN_REALISTIC,116960.1,116798.22857143,116409.73714286,116021.24571429,115535.63142857,116798.22857143,BE_AFTER_TP1,0.805,0.07,0.735,5,4241,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4334,UNKNOWN,2025-07-16 15:15:00,2025-07-16,FVG_TOUCH,Long,73.5236,73.5236,bullish_fvg_touch,61.0449,0.6789,3.5926,0.3985,15,2,0,0.7417,2.7775,False,False,0.7892,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-16 15:30:00,2025-07-16 15:30:00,NEXT_BAR_OPEN_REALISTIC,119442.9,118979.52857143,119836.76571429,120114.78857143,120462.31714286,118979.52857143,SL,-1.0,0.07,-1.07,0,4335,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4454,UNKNOWN,2025-07-17 21:15:00,2025-07-17,WEAK_BOS,Long,66.0,66.0,break_high,70.4181,0.9342,5.6359,0.9399,21,3,2,-1.7161,5.9308,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-17 21:30:00,2025-07-17 21:30:00,NEXT_BAR_OPEN_REALISTIC,120900.0,120460.51428571,121273.56285714,121537.25428571,121866.86857143,120460.51428571,SL,-1.0,0.07,-1.07,0,4455,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4485,UNKNOWN,2025-07-18 05:00:00,2025-07-18,FVG_TOUCH,Long,67.7237,67.7237,bullish_fvg_touch,54.085,1.1526,0.4298,0.34,5,4,1,0.7987,4.8528,False,False,0.8587,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-18 05:15:00,2025-07-18 06:15:00,NEXT_BAR_OPEN_REALISTIC,120545.3,120545.3,120815.3025,121005.8925,121244.13,120545.3,BE_AFTER_TP1,0.2975,0.07,0.2275,4,4490,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4585,UNKNOWN,2025-07-19 06:00:00,2025-07-19,FVG_TOUCH,Long,65.2865,65.2865,bullish_fvg_touch,53.9746,0.3197,-0.7583,0.0565,6,5,0,1.2051,4.4081,False,False,0.7853,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-19 06:15:00,2025-07-19 11:15:00,NEXT_BAR_OPEN_REALISTIC,118179.1,118179.1,118430.2305875,118607.4992375,118829.08505,118179.1,BE_AFTER_TP1,0.2975,0.07,0.2275,20,4606,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4646,UNKNOWN,2025-07-19 21:15:00,2025-07-19,LIQUIDITY_SWEEP,Long,88.4392,88.4392,sweep_low;reclaim,45.5349,-0.461,5.334,0.211,21,5,2,2.2543,0.7505,False,False,0.2498,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-19 21:30:00,2025-07-20 00:15:00,NEXT_BAR_OPEN_REALISTIC,117662.4,117662.4,117912.4323875,118088.9258375,118309.54265,117662.4,BE_AFTER_TP1,0.2975,0.07,0.2275,11,4658,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4745,UNKNOWN,2025-07-20 22:00:00,2025-07-20,WEAK_BOS,Short,66.0,66.0,break_low,21.6642,-0.3024,7.5707,0.9006,22,6,0,5.9281,-3.2747,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-20 22:15:00,2025-07-20 22:15:00,NEXT_BAR_OPEN_REALISTIC,116875.0,117167.18775,116626.6404125,116451.3277625,116232.18695,117167.18775,SL,-1.0,0.07,-1.07,0,4746,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4819,UNKNOWN,2025-07-21 16:30:00,2025-07-21,FVG_TOUCH,Short,66.9966,66.9966,bearish_fvg_touch,47.8277,-0.0876,-0.1111,0.1983,16,0,1,3.2258,0.9024,False,False,0.2186,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-21 16:45:00,2025-07-21 17:45:00,NEXT_BAR_OPEN_REALISTIC,117823.1,117823.1,117460.28357143,117204.17785714,116884.04571429,117823.1,BE_AFTER_TP1,0.2975,0.07,0.2275,4,4824,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4889,UNKNOWN,2025-07-22 10:00:00,2025-07-22,FVG_TOUCH,Long,65.3078,65.3078,bullish_fvg_touch,63.0536,0.6388,-0.5128,0.2035,10,1,0,0.5867,4.8504,False,False,0.8921,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-22 10:15:00,2025-07-22 12:00:00,NEXT_BAR_OPEN_REALISTIC,118405.7,118504.73214286,118742.40928571,118980.08642857,119277.18285714,119277.18285714,TP3,1.465,0.07,1.395,7,4897,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4905,UNKNOWN,2025-07-22 14:00:00,2025-07-22,LIQUIDITY_SWEEP,Long,88.7261,88.7261,sweep_low;reclaim,44.931,1.1201,4.3449,0.2724,14,1,0,2.8867,1.3393,False,False,0.3169,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-22 14:15:00,2025-07-22 16:15:00,NEXT_BAR_OPEN_REALISTIC,118390.5,118493.70714286,118741.40428571,118989.10142857,119298.72285714,119298.72285714,TP3,1.465,0.07,1.395,8,4914,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
4971,UNKNOWN,2025-07-23 06:30:00,2025-07-23,FVG_TOUCH,Short,63.1192,63.1192,bearish_fvg_touch,30.4048,-0.9711,-0.4328,0.6209,6,2,3,6.3907,0.0379,False,False,0.0059,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-23 06:45:00,2025-07-23 10:45:00,NEXT_BAR_OPEN_REALISTIC,118407.8,118333.7950625,118156.1832125,117978.5713625,117756.55655,118333.7950625,BE_AFTER_TP1,0.805,0.07,0.735,16,4988,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5069,UNKNOWN,2025-07-24 07:00:00,2025-07-24,LIQUIDITY_SWEEP,Long,88.3663,88.3663,sweep_low;reclaim,36.3799,-0.5544,3.295,0.5993,7,3,0,3.276,1.5977,False,False,0.3278,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-24 07:15:00,2025-07-24 10:30:00,NEXT_BAR_OPEN_REALISTIC,117968.9,118067.83928571,118305.29357143,118542.74785714,118839.56571429,118067.83928571,BE_AFTER_TP1,0.805,0.07,0.735,13,5083,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5087,UNKNOWN,2025-07-24 11:30:00,2025-07-24,FVG_TOUCH,Long,68.199,68.199,bullish_fvg_touch,47.1426,0.1474,-1.1264,0.2619,11,3,0,0.762,6.2388,False,False,0.8912,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-24 11:45:00,2025-07-24 12:15:00,NEXT_BAR_OPEN_REALISTIC,118600.0,118303.5,118852.025,119029.925,119252.3,118303.5,SL,-1.0,0.07,-1.07,2,5090,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5191,UNKNOWN,2025-07-25 13:30:00,2025-07-25,ORDERBLOCK_REACTION,Short,68.8964,68.8964,impulse_pullback_zone,37.466,-0.6213,1.7193,0.4104,13,4,1,3.1517,1.7508,False,False,0.3571,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-25 13:45:00,2025-07-25 13:45:00,NEXT_BAR_OPEN_REALISTIC,115628.5,115987.41428571,115323.42285714,115108.07428571,114838.88857143,115987.41428571,SL,-1.0,0.07,-1.07,0,5192,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5316,UNKNOWN,2025-07-26 20:45:00,2025-07-26,FVG_TOUCH,Short,66.3691,66.3691,bearish_fvg_touch,42.3731,1.3339,-0.2276,0.3014,20,5,0,3.8649,0.7419,False,False,0.161,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-26 21:00:00,2025-07-26 22:15:00,NEXT_BAR_OPEN_REALISTIC,117919.2,118213.998,117668.6217,117491.7429,117270.6444,118213.998,SL,-1.0,0.07,-1.07,5,5322,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5393,UNKNOWN,2025-07-27 16:00:00,2025-07-27,WEAK_BOS,Long,66.0,66.0,break_high,85.6763,0.6588,8.2551,0.9887,16,6,0,-2.5259,5.7564,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-27 16:15:00,2025-07-27 16:45:00,NEXT_BAR_OPEN_REALISTIC,119156.5,119156.5,119409.7075625,119588.4423125,119811.86075,119156.5,BE_AFTER_TP1,0.2975,0.07,0.2275,2,5396,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5484,UNKNOWN,2025-07-28 14:45:00,2025-07-28,FVG_TOUCH,Short,63.6509,63.6509,bearish_fvg_touch,35.2687,-0.6885,0.1332,0.761,14,0,1,3.2567,0.1992,False,False,0.0576,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-28 15:00:00,2025-07-28 15:15:00,NEXT_BAR_OPEN_REALISTIC,117968.3,118311.19285714,117676.84107143,117471.10535714,117213.93571429,118311.19285714,SL,-1.0,0.07,-1.07,1,5486,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5584,UNKNOWN,2025-07-29 15:45:00,2025-07-29,FVG_TOUCH,Short,65.7379,65.7379,bearish_fvg_touch,13.5021,-0.6229,1.645,0.1593,15,1,1,5.0246,0.3744,False,False,0.0693,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-29 16:00:00,2025-07-29 16:45:00,NEXT_BAR_OPEN_REALISTIC,117345.7,117345.7,117057.38607143,116853.87035714,116599.47571429,117345.7,BE_AFTER_TP1,0.2975,0.07,0.2275,3,5588,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5689,UNKNOWN,2025-07-30 18:00:00,2025-07-30,TREND_PULLBACK,Short,67.9179,67.9179,ema20_pullback;trend_stack,37.9169,-0.1856,3.0948,0.1908,18,2,1,3.557,0.7727,False,False,0.1785,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-30 18:15:00,2025-07-30 18:45:00,NEXT_BAR_OPEN_REALISTIC,117615.4,117534.70714286,117341.04428571,117147.38142857,116905.30285714,116905.30285714,TP3,1.465,0.07,1.395,2,5692,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5784,UNKNOWN,2025-07-31 17:45:00,2025-07-31,FVG_TOUCH,Short,64.2015,64.2015,bearish_fvg_touch,45.1695,-0.1538,0.4866,0.6203,17,3,1,3.3627,0.1244,False,False,0.0357,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-07-31 18:00:00,2025-07-31 18:15:00,NEXT_BAR_OPEN_REALISTIC,117712.2,117712.2,117424.57214286,117221.54071429,116967.75142857,117712.2,BE_AFTER_TP1,0.2975,0.07,0.2275,1,5786,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5887,UNKNOWN,2025-08-01 19:30:00,2025-08-01,FVG_TOUCH,Short,64.6741,64.6741,bearish_fvg_touch,4.4989,-1.0699,1.0709,0.2364,19,4,3,5.3483,-0.0367,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-01 19:45:00,2025-08-01 20:45:00,NEXT_BAR_OPEN_REALISTIC,113187.3,113672.55714286,112774.83142857,112483.67714286,112119.73428571,113672.55714286,SL,-1.0,0.07,-1.07,4,5892,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
5945,UNKNOWN,2025-08-02 10:00:00,2025-08-02,FVG_TOUCH,Short,64.1552,64.1552,bearish_fvg_touch,52.2142,-0.6759,-0.8686,0.6133,10,5,2,2.7479,0.9569,False,False,0.2583,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-02 10:15:00,2025-08-02 11:30:00,NEXT_BAR_OPEN_REALISTIC,113565.4,113849.3135,113324.073525,113153.725425,112940.7903,113849.3135,SL,-1.0,0.07,-1.07,5,5951,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6053,UNKNOWN,2025-08-03 13:00:00,2025-08-03,FVG_TOUCH,Long,69.5928,69.5928,bullish_fvg_touch,64.0093,1.3978,-0.6221,0.3653,13,6,0,1.1284,3.2873,False,False,0.7445,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-03 13:15:00,2025-08-03 14:00:00,NEXT_BAR_OPEN_REALISTIC,114019.3,113734.252,114261.5908,114432.6196,114646.4056,113734.252,SL,-1.0,0.07,-1.07,3,6057,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6151,UNKNOWN,2025-08-04 13:30:00,2025-08-04,REAL_CHOCH,Long,76.5534,76.5534,choch_sweep_low;choch_break_high;trend_align,61.6827,0.1019,5.3092,0.8283,13,0,2,-0.2362,3.2059,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-04 13:45:00,2025-08-04 14:00:00,NEXT_BAR_OPEN_REALISTIC,114746.5,114818.2165625,114990.3363125,115162.4560625,115377.60575,115377.60575,TP3,1.465,0.07,1.395,1,6153,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6277,UNKNOWN,2025-08-05 21:00:00,2025-08-05,FVG_TOUCH,Short,65.1366,65.1366,bearish_fvg_touch,59.874,-0.7492,-0.4657,0.1798,21,1,0,1.3614,3.5391,False,False,0.7222,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-05 21:15:00,2025-08-05 22:15:00,NEXT_BAR_OPEN_REALISTIC,113616.7,113616.7,113375.264725,113204.839825,112991.8087,113616.7,BE_AFTER_TP1,0.2975,0.07,0.2275,4,6282,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6348,UNKNOWN,2025-08-06 14:45:00,2025-08-06,WEAK_BOS,Long,66.0,66.0,break_high,69.8468,0.372,6.099,0.8269,14,2,0,-1.7984,4.2707,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-06 15:00:00,2025-08-06 16:00:00,NEXT_BAR_OPEN_REALISTIC,115142.6,115142.6,115465.56357143,115693.53785714,115978.50571429,115142.6,BE_AFTER_TP1,0.2975,0.07,0.2275,4,6353,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6427,UNKNOWN,2025-08-07 10:30:00,2025-08-07,WEAK_BOS,Long,66.0,66.0,break_high,84.3498,0.9232,5.6669,0.9251,10,3,0,-2.2165,8.432,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-07 10:45:00,2025-08-07 12:00:00,NEXT_BAR_OPEN_REALISTIC,116346.9,116419.616875,116594.137375,116768.657875,116986.8085,116419.616875,BE_AFTER_TP1,0.805,0.07,0.735,5,6433,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6537,UNKNOWN,2025-08-08 14:00:00,2025-08-08,LIQUIDITY_SWEEP,Short,89.7883,89.7883,sweep_high;reclaim,60.7282,-0.044,3.5768,0.2339,14,4,1,0.8559,1.9868,False,False,0.6989,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-08 14:15:00,2025-08-08 15:30:00,NEXT_BAR_OPEN_REALISTIC,116713.5,116640.5540625,116465.4838125,116290.4135625,116071.57575,116071.57575,TP3,1.465,0.07,1.395,5,6543,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6569,UNKNOWN,2025-08-08 22:00:00,2025-08-08,FVG_TOUCH,Long,66.493,66.493,bullish_fvg_touch,72.7637,0.3994,-0.4142,0.0325,22,4,1,0.2495,4.8047,False,False,0.9506,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-08 22:15:00,2025-08-09 00:00:00,NEXT_BAR_OPEN_REALISTIC,116889.1,116596.877,117137.48955,117312.82335,117531.9906,116596.877,SL,-1.0,0.07,-1.07,7,6577,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6656,UNKNOWN,2025-08-09 19:45:00,2025-08-09,FVG_TOUCH,Short,63.3709,63.3709,bearish_fvg_touch,34.0681,-0.9556,-0.5699,0.2238,19,5,3,5.5221,-0.0019,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-09 20:00:00,2025-08-09 20:30:00,NEXT_BAR_OPEN_REALISTIC,116499.9,116791.14975,116252.3377125,116077.5878625,115859.15055,116791.14975,SL,-1.0,0.07,-1.07,2,6659,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6688,UNKNOWN,2025-08-10 03:45:00,2025-08-10,FVG_TOUCH,Long,69.509,69.509,bullish_fvg_touch,87.6205,1.0125,1.5534,0.7349,3,6,2,0.0689,7.2635,False,False,0.9906,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-10 04:00:00,2025-08-10 04:30:00,NEXT_BAR_OPEN_REALISTIC,118480.0,118480.0,118731.7702125,118909.4903625,119131.64055,118480.0,BE_AFTER_TP1,0.2975,0.07,0.2275,2,6691,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6857,UNKNOWN,2025-08-11 22:00:00,2025-08-11,FVG_TOUCH,Short,67.0323,67.0323,bearish_fvg_touch,30.465,-1.4648,-0.5475,0.3617,22,0,0,4.2648,1.3147,False,False,0.2356,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-11 22:15:00,2025-08-12 00:15:00,NEXT_BAR_OPEN_REALISTIC,118537.6,118908.40714286,118222.41392857,117999.92964286,117721.82428571,118908.40714286,SL,-1.0,0.07,-1.07,8,6866,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6879,UNKNOWN,2025-08-12 03:30:00,2025-08-12,FVG_TOUCH,Short,64.5664,64.5664,bearish_fvg_touch,55.3152,-1.2431,-0.8567,0.2328,3,1,0,1.8282,2.3721,False,False,0.5648,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-12 03:45:00,2025-08-12 05:45:00,NEXT_BAR_OPEN_REALISTIC,118833.0,118758.729375,118580.479875,118402.230375,118179.4185,118758.729375,BE_AFTER_TP1,0.805,0.07,0.735,8,6888,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
6919,UNKNOWN,2025-08-12 13:30:00,2025-08-12,LIQUIDITY_SWEEP,Short,91.1917,91.1917,sweep_high;reclaim,58.1707,-0.2353,3.935,0.4401,13,1,1,1.5282,1.3801,False,False,0.4745,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-12 13:45:00,2025-08-12 14:00:00,NEXT_BAR_OPEN_REALISTIC,118688.6,119075.66428571,118359.59535714,118127.35678571,117837.05857143,119075.66428571,SL,-1.0,0.07,-1.07,1,6921,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
7016,UNKNOWN,2025-08-13 13:45:00,2025-08-13,WEAK_BOS,Long,66.0,66.0,break_high,73.5056,1.0147,8.7856,0.8021,13,2,1,-2.6763,5.2994,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-13 14:00:00,2025-08-13 14:15:00,NEXT_BAR_OPEN_REALISTIC,121777.3,121777.3,122101.50821429,122330.36107143,122616.42714286,121777.3,BE_AFTER_TP1,0.2975,0.07,0.2275,1,7018,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
7107,UNKNOWN,2025-08-14 12:30:00,2025-08-14,WEAK_BOS,Short,66.0,66.0,break_low,14.6215,-1.0712,7.6319,0.4455,12,3,0,4.7911,-1.7268,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-14 12:45:00,2025-08-14 13:00:00,NEXT_BAR_OPEN_REALISTIC,119478.5,119342.67142857,119016.68285714,118690.69428571,118283.20857143,118283.20857143,TP3,1.465,0.07,1.395,1,7109,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
7214,UNKNOWN,2025-08-15 15:15:00,2025-08-15,FVG_TOUCH,Short,69.072,69.072,bearish_fvg_touch,12.7754,-0.8388,1.702,0.4754,15,4,3,4.718,0.2524,False,False,0.0508,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-15 15:30:00,2025-08-15 17:15:00,NEXT_BAR_OPEN_REALISTIC,117010.6,117446.84285714,116639.79357143,116378.04785714,116050.86571429,117446.84285714,SL,-1.0,0.07,-1.07,7,7222,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
7288,UNKNOWN,2025-08-16 09:45:00,2025-08-16,TREND_PULLBACK,Short,64.5649,64.5649,ema20_pullback;trend_stack,42.6977,-0.1396,0.0548,0.9471,9,5,3,4.0634,0.2267,False,False,0.0528,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-16 10:00:00,2025-08-16 12:30:00,NEXT_BAR_OPEN_REALISTIC,117260.1,117553.25025,117010.9222875,116835.0321375,116615.16945,117553.25025,SL,-1.0,0.07,-1.07,10,7299,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
7364,UNKNOWN,2025-08-17 04:45:00,2025-08-17,WEAK_BOS,Long,66.0,66.0,break_high,88.7603,0.3651,5.9179,0.7008,4,6,0,-2.1388,6.7921,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2025-08-17 05:00:00,2025-08-17 11:00:00,NEXT_BAR_OPEN_REALISTIC,118023.5,118023.5,118274.2999375,118451.3351875,118672.62925,118249.0,TIME_EXIT,0.7943,0.07,0.7243,24,7389,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
